,Unnamed: 0,file,Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context,area,area_coor
104789,104789,metropolitan-street.csv,00357a848860b9f44d776e79440a74f108e5e8f51ebd24411e9810b732fb4d3c,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.010073,51.482044,On or near Greenwich Church Street,E01001640,Greenwich 035A,Bicycle theft,Investigation complete; no suspect identified,,Greenwich,"51.480024695501804,0.035078896193771726"
104787,104787,metropolitan-street.csv,00357a848860b9f44d776e79440a74f108e5e8f51ebd24411e9810b732fb4d3c,2017-02,Metropolitan Police Service,Metropolitan Police Service,-0.010073,51.482044,On or near Greenwich Church Street,E01001640,Greenwich 035A,Bicycle theft,Status update unavailable,,Greenwich,"51.480024695501804,0.035078896193771726"
36737,36737,metropolitan-street.csv,00465215098f362bf44a5aaed93cda023e766e137959d911f7d8709d0d062c09,2016-06,Metropolitan Police Service,Metropolitan Police Service,-0.102843,51.523931,On or near St John Street,E01002724,Islington 022D,Bicycle theft,Status update unavailable,,Islington,"51.54171541440087,-0.10633173438900535"
36735,36735,metropolitan-street.csv,00465215098f362bf44a5aaed93cda023e766e137959d911f7d8709d0d062c09,2016-06,Metropolitan Police Service,Metropolitan Police Service,-0.102843,51.523931,On or near St John Street,E01002724,Islington 022D,Bicycle theft,Status update unavailable,,Islington,"51.54171541440087,-0.10633173438900535"
34775,34775,gwent-street.csv,005c3939e934f4e724421736b1de6d1f8e6ec5e1fb72f3ff867db425070da61f,2016-05,Gwent Police,Gwent Police,-3.226675,51.581651,On or near Gwyn Drive,W01001370,Caerphilly 023A,Bicycle theft,Investigation complete; no suspect identified,,Caerphilly,"51.638547262295056,-3.205656644808744"
34776,34776,gwent-street.csv,005c3939e934f4e724421736b1de6d1f8e6ec5e1fb72f3ff867db425070da61f,2016-05,Gwent Police,Gwent Police,-3.226675,51.581651,On or near Gwyn Drive,W01001370,Caerphilly 023A,Bicycle theft,Status update unavailable,,Caerphilly,"51.638547262295056,-3.205656644808744"
162681,162681,metropolitan-street.csv,00aa1522281eedbbff9e245f903c480b6da852e41ca2918265bfa47256438a00,2017-08,Metropolitan Police Service,Metropolitan Police Service,-0.381199,51.592235,On or near School Lane,E01002192,Harrow 016C,Bicycle theft,Status update unavailable,,Harrow,"51.588270618110265,-0.3391498818897635"
162680,162680,metropolitan-street.csv,00aa1522281eedbbff9e245f903c480b6da852e41ca2918265bfa47256438a00,2017-08,Metropolitan Police Service,Metropolitan Police Service,-0.381199,51.592235,On or near School Lane,E01002192,Harrow 016C,Bicycle theft,Investigation complete; no suspect identified,,Harrow,"51.588270618110265,-0.3391498818897635"
149005,149005,metropolitan-street.csv,00b53e6dce28c12a9c7775fcf8a8ceb860c1b438ed9868d8d461dabcaa2ae69b,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.068729,51.521318,On or near Claps Gate Lane,E01003482,Newham 033B,Bicycle theft,Status update unavailable,,Newham,"51.53527558088256,0.02040656066176475"
149007,149007,metropolitan-street.csv,00b53e6dce28c12a9c7775fcf8a8ceb860c1b438ed9868d8d461dabcaa2ae69b,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.068729,51.521318,On or near Claps Gate Lane,E01003482,Newham 033B,Bicycle theft,Investigation complete; no suspect identified,,Newham,"51.53527558088256,0.02040656066176475"
133335,133335,metropolitan-street.csv,00f5025399dcb4d8d23bd02964848c958010d7881d3b9418018c1d4c447e027a,2017-05,Metropolitan Police Service,Metropolitan Police Service,-0.186244,51.462384,On or near A217,E01004509,Wandsworth 010A,Bicycle theft,Status update unavailable,,Wandsworth,"51.45324311145323,-0.17973422321428625"
133336,133336,metropolitan-street.csv,00f5025399dcb4d8d23bd02964848c958010d7881d3b9418018c1d4c447e027a,2017-05,Metropolitan Police Service,Metropolitan Police Service,-0.186244,51.462384,On or near A217,E01004509,Wandsworth 010A,Bicycle theft,Investigation complete; no suspect identified,,Wandsworth,"51.45324311145323,-0.17973422321428625"
94265,94265,metropolitan-street.csv,023f3f203ad1135e4f70fee592b44326e482f0ae83098f04b8784179380a476a,2016-12,Metropolitan Police Service,Metropolitan Police Service,-0.413716,51.498351,On or near Sutherland Avenue,E01002407,Hillingdon 030A,Bicycle theft,Status update unavailable,,Hillingdon,"51.53006246209372,-0.44298460920577626"
94264,94264,metropolitan-street.csv,023f3f203ad1135e4f70fee592b44326e482f0ae83098f04b8784179380a476a,2016-12,Metropolitan Police Service,Metropolitan Police Service,-0.413716,51.498351,On or near Sutherland Avenue,E01002407,Hillingdon 030A,Bicycle theft,Status update unavailable,,Hillingdon,"51.53006246209372,-0.44298460920577626"
18881,18881,metropolitan-street.csv,039ce2054b8e87737043622731ed96b57e1f403befa6aba9a71090b8c24a780e,2016-03,Metropolitan Police Service,Metropolitan Police Service,0.049636,51.432166,On or near Haven Close,E01000780,Bromley 001B,Bicycle theft,Status update unavailable,,Bromley,"51.39883203699156,0.01608292971639949"
18882,18882,metropolitan-street.csv,039ce2054b8e87737043622731ed96b57e1f403befa6aba9a71090b8c24a780e,2016-03,Metropolitan Police Service,Metropolitan Police Service,0.049636,51.432166,On or near Haven Close,E01000780,Bromley 001B,Bicycle theft,Status update unavailable,,Bromley,"51.39883203699156,0.01608292971639949"
19987,19987,metropolitan-street.csv,03b9bc6e5fbb9e7ac2d14e0b106c57a4e5af54144263aace2870dc67c867f7ab,2016-03,Metropolitan Police Service,Metropolitan Police Service,,,No Location,,,Bicycle theft,Investigation complete; no suspect identified,,,
19971,19971,metropolitan-street.csv,03b9bc6e5fbb9e7ac2d14e0b106c57a4e5af54144263aace2870dc67c867f7ab,2016-03,Metropolitan Police Service,Metropolitan Police Service,,,No Location,,,Bicycle theft,Status update unavailable,,,
132503,132503,metropolitan-street.csv,03c45bf7a74340eb611dac9fa6de81323e1565c7491b8464ebc1f89641e87534,2017-05,Metropolitan Police Service,Metropolitan Police Service,-0.113735,51.559303,On or near Kinloch Street,E01002730,Islington 007A,Bicycle theft,Investigation complete; no suspect identified,,Islington,"51.54171541440087,-0.10633173438900535"
132502,132502,metropolitan-street.csv,03c45bf7a74340eb611dac9fa6de81323e1565c7491b8464ebc1f89641e87534,2017-05,Metropolitan Police Service,Metropolitan Police Service,-0.113735,51.559303,On or near Kinloch Street,E01002730,Islington 007A,Bicycle theft,Status update unavailable,,Islington,"51.54171541440087,-0.10633173438900535"
38876,38876,gwent-street.csv,0449fd3f9ea9f90f82f30e581c2982c7008959f77937d5dec36ead80a232f9ac,2016-06,Gwent Police,Gwent Police,-3.246196,51.668917,On or near Nant-Y-Ffyddlon,W01001414,Caerphilly 008A,Bicycle theft,Investigation complete; no suspect identified,,Caerphilly,"51.638547262295056,-3.205656644808744"
38877,38877,gwent-street.csv,0449fd3f9ea9f90f82f30e581c2982c7008959f77937d5dec36ead80a232f9ac,2016-06,Gwent Police,Gwent Police,-3.246196,51.668917,On or near Nant-Y-Ffyddlon,W01001414,Caerphilly 008A,Bicycle theft,Status update unavailable,,Caerphilly,"51.638547262295056,-3.205656644808744"
19573,19573,metropolitan-street.csv,04bd4076637d7b21fea158ca603636d3abe4a3262a5a69a4d6697644c5fb6eb4,2016-03,Metropolitan Police Service,Metropolitan Police Service,-0.187953,51.426872,On or near Havelock Road,E01003475,Merton 001D,Bicycle theft,Status update unavailable,,Merton,"51.41357601054195,-0.19507241867469877"
19575,19575,metropolitan-street.csv,04bd4076637d7b21fea158ca603636d3abe4a3262a5a69a4d6697644c5fb6eb4,2016-03,Metropolitan Police Service,Metropolitan Police Service,-0.187953,51.426872,On or near Havelock Road,E01003475,Merton 001D,Bicycle theft,Status update unavailable,,Merton,"51.41357601054195,-0.19507241867469877"
119018,119018,metropolitan-street.csv,054233e30a13a2b360b4dc1ecec0e45bc19b4226a9aa23416f2304b6b525f2c9,2017-04,Metropolitan Police Service,Metropolitan Police Service,-0.139325,51.492187,On or near Supermarket,E01004749,Westminster 022B,Bicycle theft,Status update unavailable,,Westminster,"51.512504858910276,-0.15432629165569914"
119019,119019,metropolitan-street.csv,054233e30a13a2b360b4dc1ecec0e45bc19b4226a9aa23416f2304b6b525f2c9,2017-04,Metropolitan Police Service,Metropolitan Police Service,-0.139325,51.492187,On or near Supermarket,E01004749,Westminster 022B,Bicycle theft,Status update unavailable,,Westminster,"51.512504858910276,-0.15432629165569914"
119015,119015,metropolitan-street.csv,054233e30a13a2b360b4dc1ecec0e45bc19b4226a9aa23416f2304b6b525f2c9,2017-04,Metropolitan Police Service,Metropolitan Police Service,-0.139325,51.492187,On or near Supermarket,E01004749,Westminster 022B,Bicycle theft,Investigation complete; no suspect identified,,Westminster,"51.512504858910276,-0.15432629165569914"
226310,226310,metropolitan-street.csv,06ece5e23c836b279486a5f3cd6bacad695803fc73182fa08acabb7c10485dc6,2018-05,Metropolitan Police Service,Metropolitan Police Service,-0.158661,51.550674,On or near Tasker Road,E01000903,Camden 006E,Bicycle theft,Status update unavailable,,Camden,"51.532449190436765,-0.1384068184598273"
226311,226311,metropolitan-street.csv,06ece5e23c836b279486a5f3cd6bacad695803fc73182fa08acabb7c10485dc6,2018-05,Metropolitan Police Service,Metropolitan Police Service,-0.158661,51.550674,On or near Tasker Road,E01000903,Camden 006E,Bicycle theft,Status update unavailable,,Camden,"51.532449190436765,-0.1384068184598273"
28353,28353,metropolitan-street.csv,07c79c4bf88a48da7db8996d89c871111e8d87f2f822c26c92733db7292609fd,2016-05,Metropolitan Police Service,Metropolitan Police Service,-0.122492,51.39131,On or near Aurelia Gardens,E01001176,Croydon 011C,Bicycle theft,Status update unavailable,,Croydon,"51.37872090140841,-0.09625941495124576"
28352,28352,metropolitan-street.csv,07c79c4bf88a48da7db8996d89c871111e8d87f2f822c26c92733db7292609fd,2016-05,Metropolitan Police Service,Metropolitan Police Service,-0.122492,51.39131,On or near Aurelia Gardens,E01001176,Croydon 011C,Bicycle theft,Status update unavailable,,Croydon,"51.37872090140841,-0.09625941495124576"
28238,28238,metropolitan-street.csv,07db2120445a352f72bd036b2064fcea36be52b909fed34847c7c9bce21f5488,2016-05,Metropolitan Police Service,Metropolitan Police Service,-0.196747,51.528245,On or near Chippenham Gardens,E01000544,Brent 034A,Bicycle theft,Status update unavailable,,Brent,"51.54918472638431,-0.25241500488599294"
28239,28239,metropolitan-street.csv,07db2120445a352f72bd036b2064fcea36be52b909fed34847c7c9bce21f5488,2016-05,Metropolitan Police Service,Metropolitan Police Service,-0.196747,51.528245,On or near Chippenham Gardens,E01000544,Brent 034A,Bicycle theft,Investigation complete; no suspect identified,,Brent,"51.54918472638431,-0.25241500488599294"
127445,127445,avon-and-somerset-street.csv,07f4666fa21e39183ced6dd4b97a93b61b00a8521471aad45959012e12a829d4,2017-05,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No Location,,,Bicycle theft,Unable to prosecute suspect,,,
127455,127455,avon-and-somerset-street.csv,07f4666fa21e39183ced6dd4b97a93b61b00a8521471aad45959012e12a829d4,2017-05,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No Location,,,Bicycle theft,Status update unavailable,,,
179217,179217,metropolitan-street.csv,088ec9d98fc0aba8c812a130ffeb056d52cf4e56a2551fcd880d65a9ed334a39,2017-10,Metropolitan Police Service,Metropolitan Police Service,-0.320317,51.481467,On or near Birch Close,E01002682,Hounslow 014D,Bicycle theft,Status update unavailable,,Hounslow,"51.47331501733365,-0.3368637311111116"
179218,179218,metropolitan-street.csv,088ec9d98fc0aba8c812a130ffeb056d52cf4e56a2551fcd880d65a9ed334a39,2017-10,Metropolitan Police Service,Metropolitan Police Service,-0.320317,51.481467,On or near Birch Close,E01002682,Hounslow 014D,Bicycle theft,Status update unavailable,,Hounslow,"51.47331501733365,-0.3368637311111116"
131792,131792,metropolitan-street.csv,090ef0dc69be865b26825c59724fc36f18c57e968f334273ec9db9db21e3fb87,2017-05,Metropolitan Police Service,Metropolitan Police Service,0.008524,51.40965900000001,On or near Karen Court,E01000674,Bromley 008A,Bicycle theft,Status update unavailable,,Bromley,"51.39883203699156,0.01608292971639949"
131791,131791,metropolitan-street.csv,090ef0dc69be865b26825c59724fc36f18c57e968f334273ec9db9db21e3fb87,2017-05,Metropolitan Police Service,Metropolitan Police Service,0.008524,51.40965900000001,On or near Karen Court,E01000674,Bromley 008A,Bicycle theft,Status update unavailable,,Bromley,"51.39883203699156,0.01608292971639949"
47181,47181,metropolitan-street.csv,09438d31f55f4d646fc7a62ed3a3fe9f82c5850c53fcd97e4ef10248569e6d17,2016-07,Metropolitan Police Service,Metropolitan Police Service,0.044654,51.425311,On or near Chilham Road,E01000785,Bromley 001F,Bicycle theft,Status update unavailable,,Bromley,"51.39883203699156,0.01608292971639949"
47182,47182,metropolitan-street.csv,09438d31f55f4d646fc7a62ed3a3fe9f82c5850c53fcd97e4ef10248569e6d17,2016-07,Metropolitan Police Service,Metropolitan Police Service,0.044654,51.425311,On or near Chilham Road,E01000785,Bromley 001F,Bicycle theft,Status update unavailable,,Bromley,"51.39883203699156,0.01608292971639949"
193855,193855,avon-and-somerset-street.csv,09708782b10a1d91954a50515a5f9defeed141f9bdcbfdda60fd894761f965df,2017-11,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No Location,,,Bicycle theft,Investigation complete; no suspect identified,,,
193876,193876,avon-and-somerset-street.csv,09708782b10a1d91954a50515a5f9defeed141f9bdcbfdda60fd894761f965df,2017-11,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No Location,,,Bicycle theft,Status update unavailable,,,
179930,179930,metropolitan-street.csv,0aba66738dbdb50031641ae2f0080e8c15a20651df7e4e859fd20d7308694e5d,2017-10,Metropolitan Police Service,Metropolitan Police Service,-0.241733,51.378619,On or near Central Road,E01004195,Sutton 006E,Bicycle theft,Status update unavailable,,Sutton,"51.36772519120877,-0.18592183296703305"
179931,179931,metropolitan-street.csv,0aba66738dbdb50031641ae2f0080e8c15a20651df7e4e859fd20d7308694e5d,2017-10,Metropolitan Police Service,Metropolitan Police Service,-0.241733,51.378619,On or near Central Road,E01004195,Sutton 006E,Bicycle theft,Status update unavailable,,Sutton,"51.36772519120877,-0.18592183296703305"
172401,172401,metropolitan-street.csv,0af0c5506e1288ee674d884fde9068c6bac75790c55260fa3e3eaadb9a2f4dbc,2017-09,Metropolitan Police Service,Metropolitan Police Service,0.06742999999999999,51.434974,On or near Colyer Close,E01001600,Greenwich 032C,Bicycle theft,Status update unavailable,,Greenwich,"51.480024695501804,0.035078896193771726"
172400,172400,metropolitan-street.csv,0af0c5506e1288ee674d884fde9068c6bac75790c55260fa3e3eaadb9a2f4dbc,2017-09,Metropolitan Police Service,Metropolitan Police Service,0.06742999999999999,51.434974,On or near Colyer Close,E01001600,Greenwich 032C,Bicycle theft,Status update unavailable,,Greenwich,"51.480024695501804,0.035078896193771726"
74646,74646,metropolitan-street.csv,0b0cbb6ecf651b7ee902465f26fc3ad556975d4fd0abd46210ee1ea7f36dbf5c,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.115619,51.462349,On or near Shopping Area,E01003055,Lambeth 016D,Bicycle theft,Status update unavailable,,Lambeth,"51.470478835588494,-0.11935485676470627"
74647,74647,metropolitan-street.csv,0b0cbb6ecf651b7ee902465f26fc3ad556975d4fd0abd46210ee1ea7f36dbf5c,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.115619,51.462349,On or near Shopping Area,E01003055,Lambeth 016D,Bicycle theft,Investigation complete; no suspect identified,,Lambeth,"51.470478835588494,-0.11935485676470627"
178605,178605,metropolitan-street.csv,0b2bf98e8966f04aa216115318afed18c197200144ec67148a2205e23a593177,2017-10,Metropolitan Police Service,Metropolitan Police Service,-0.128965,51.519333,On or near Further/Higher Educational Building,E01000855,Camden 028A,Bicycle theft,Status update unavailable,,Camden,"51.532449190436765,-0.1384068184598273"
178604,178604,metropolitan-street.csv,0b2bf98e8966f04aa216115318afed18c197200144ec67148a2205e23a593177,2017-10,Metropolitan Police Service,Metropolitan Police Service,-0.128965,51.519333,On or near Further/Higher Educational Building,E01000855,Camden 028A,Bicycle theft,Status update unavailable,,Camden,"51.532449190436765,-0.1384068184598273"
82822,82822,metropolitan-street.csv,0b560fd98f91a37ce25ca154ec1d74d37265db36e2fb466f737c17ee3162b2cf,2016-11,Metropolitan Police Service,Metropolitan Police Service,-0.095446,51.374911,On or near Parking Area,E01001045,Croydon 027C,Bicycle theft,Status update unavailable,,Croydon,"51.37872090140841,-0.09625941495124576"
82823,82823,metropolitan-street.csv,0b560fd98f91a37ce25ca154ec1d74d37265db36e2fb466f737c17ee3162b2cf,2016-11,Metropolitan Police Service,Metropolitan Police Service,-0.095446,51.374911,On or near Parking Area,E01001045,Croydon 027C,Bicycle theft,Investigation complete; no suspect identified,,Croydon,"51.37872090140841,-0.09625941495124576"
283112,283112,metropolitan-street.csv,0b81b86415a667cfcd6dca389dcbe18c2d8e5a5f7c354b2ee88be654d6a1a558,2018-11,Metropolitan Police Service,Metropolitan Police Service,-0.085207,51.560487,On or near Spensley Walk,E01001742,Hackney 008A,Bicycle theft,Under investigation,,Hackney,"51.54545751868495,-0.06844133632836444"
283113,283113,metropolitan-street.csv,0b81b86415a667cfcd6dca389dcbe18c2d8e5a5f7c354b2ee88be654d6a1a558,2018-11,Metropolitan Police Service,Metropolitan Police Service,-0.085207,51.560487,On or near Spensley Walk,E01001742,Hackney 008A,Bicycle theft,Under investigation,,Hackney,"51.54545751868495,-0.06844133632836444"
148213,148213,metropolitan-street.csv,0ba75139b5c2dd1ef4d1634248fb5ef9f7430b0812912172544fc6798604fdfa,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.219754,51.484686,On or near Supermarket,E01001891,Hammersmith and Fulham 018B,Bicycle theft,Investigation complete; no suspect identified,,Hammersmith and Fulham,"51.49213691784817,-0.21837536501288657"
148211,148211,metropolitan-street.csv,0ba75139b5c2dd1ef4d1634248fb5ef9f7430b0812912172544fc6798604fdfa,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.219754,51.484686,On or near Supermarket,E01001891,Hammersmith and Fulham 018B,Bicycle theft,Status update unavailable,,Hammersmith and Fulham,"51.49213691784817,-0.21837536501288657"
256198,256198,metropolitan-street.csv,0be504f89a2171f2b6dde61d7374bfafa168d0e531fc26e54ab84a618127b8e4,2018-08,Metropolitan Police Service,Metropolitan Police Service,-0.335418,51.425839,On or near The Causeway,E01003888,Richmond upon Thames 021C,Bicycle theft,Under investigation,,Richmond upon Thames,"51.44905630677717,-0.3151747927180963"
256197,256197,metropolitan-street.csv,0be504f89a2171f2b6dde61d7374bfafa168d0e531fc26e54ab84a618127b8e4,2018-08,Metropolitan Police Service,Metropolitan Police Service,-0.335418,51.425839,On or near The Causeway,E01003888,Richmond upon Thames 021C,Bicycle theft,Under investigation,,Richmond upon Thames,"51.44905630677717,-0.3151747927180963"
275756,275756,metropolitan-street.csv,0c32b9c3b59fe1c3d63258f8ab8caf5d6d8d30287fe7e27dce1b1199a3022e4c,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.060173,51.589032,On or near Parking Area,E01002080,Haringey 015D,Bicycle theft,Investigation complete; no suspect identified,,Haringey,"51.587896490565996,-0.09543112466307277"
275755,275755,metropolitan-street.csv,0c32b9c3b59fe1c3d63258f8ab8caf5d6d8d30287fe7e27dce1b1199a3022e4c,2018-10,Metropolitan Police Service,Metropolitan Police Service,-0.060173,51.589032,On or near Parking Area,E01002080,Haringey 015D,Bicycle theft,Under investigation,,Haringey,"51.587896490565996,-0.09543112466307277"
162531,162531,metropolitan-street.csv,0c55120b01a401e22b32afd5e33c3cdce65998ebe99ff373a47a04177e624582,2017-08,Metropolitan Police Service,Metropolitan Police Service,-0.221402,51.50784,On or near Parking Area,E01001943,Hammersmith and Fulham 004A,Bicycle theft,Status update unavailable,,Hammersmith and Fulham,"51.49213691784817,-0.21837536501288657"
162529,162529,metropolitan-street.csv,0c55120b01a401e22b32afd5e33c3cdce65998ebe99ff373a47a04177e624582,2017-08,Metropolitan Police Service,Metropolitan Police Service,-0.221402,51.50784,On or near Parking Area,E01001943,Hammersmith and Fulham 004A,Bicycle theft,Investigation complete; no suspect identified,,Hammersmith and Fulham,"51.49213691784817,-0.21837536501288657"
46367,46367,avon-and-somerset-street.csv,0ce28b9df2940130a89acd4b65ede5fe930ba2f17521a4164eac4e15c1887f3c,2016-07,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No Location,,,Bicycle theft,Status update unavailable,,,
46343,46343,avon-and-somerset-street.csv,0ce28b9df2940130a89acd4b65ede5fe930ba2f17521a4164eac4e15c1887f3c,2016-07,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No Location,,,Bicycle theft,Status update unavailable,,,
268232,268232,metropolitan-street.csv,0f7ed905339f9c707bb082f7f782943136644989ff9daceca71e2a5b4c1605b7,2018-09,Metropolitan Police Service,Metropolitan Police Service,-0.401401,51.46984000000001,On or near Arundel Road,E01002589,Hounslow 013E,Bicycle theft,Under investigation,,Hounslow,"51.47331501733365,-0.3368637311111116"
268233,268233,metropolitan-street.csv,0f7ed905339f9c707bb082f7f782943136644989ff9daceca71e2a5b4c1605b7,2018-09,Metropolitan Police Service,Metropolitan Police Service,-0.401401,51.46984000000001,On or near Arundel Road,E01002589,Hounslow 013E,Bicycle theft,Investigation complete; no suspect identified,,Hounslow,"51.47331501733365,-0.3368637311111116"
68383,68383,avon-and-somerset-street.csv,0f90cfc52c3a2e04eadf0bc1b1d616596e82ce070f77f4937a12e620bfca319b,2016-09,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No Location,,,Bicycle theft,Status update unavailable,,,
68434,68434,avon-and-somerset-street.csv,0f90cfc52c3a2e04eadf0bc1b1d616596e82ce070f77f4937a12e620bfca319b,2016-09,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No Location,,,Bicycle theft,Status update unavailable,,,
172998,172998,metropolitan-street.csv,0f94a52e3d50d75ca879f17aa2c5b011baa7206717463f2eb0b636828cd05060,2017-09,Metropolitan Police Service,Metropolitan Police Service,-0.12208,51.536713,On or near York Way,E01002710,Islington 019D,Bicycle theft,Status update unavailable,,Islington,"51.54171541440087,-0.10633173438900535"
172999,172999,metropolitan-street.csv,0f94a52e3d50d75ca879f17aa2c5b011baa7206717463f2eb0b636828cd05060,2017-09,Metropolitan Police Service,Metropolitan Police Service,-0.12208,51.536713,On or near York Way,E01002710,Islington 019D,Bicycle theft,Status update unavailable,,Islington,"51.54171541440087,-0.10633173438900535"
142043,142043,metropolitan-street.csv,0fb03ad6e0386c4e80b824e0564c89e9a1b8af70054b25db60d490d83f3d9785,2017-06,Metropolitan Police Service,Metropolitan Police Service,-0.094289,51.479846,On or near Camberwell Road,E01003969,Southwark 017B,Bicycle theft,Status update unavailable,,Southwark,"51.4886738403799,-0.07960500688836059"
142042,142042,metropolitan-street.csv,0fb03ad6e0386c4e80b824e0564c89e9a1b8af70054b25db60d490d83f3d9785,2017-06,Metropolitan Police Service,Metropolitan Police Service,-0.094289,51.479846,On or near Camberwell Road,E01003969,Southwark 017B,Bicycle theft,Status update unavailable,,Southwark,"51.4886738403799,-0.07960500688836059"
227195,227195,metropolitan-street.csv,0fdb29b935223545b1ed195b174c74061ca180103008c817589aaf474512ad3a,2018-05,Metropolitan Police Service,Metropolitan Police Service,-0.30501500000000004,51.411708,On or near Shopping Area,E01002968,Kingston upon Thames 009C,Bicycle theft,Status update unavailable,,Kingston upon Thames,"51.40305960998677,-0.2952400755735503"
227185,227185,metropolitan-street.csv,0fdb29b935223545b1ed195b174c74061ca180103008c817589aaf474512ad3a,2018-05,Metropolitan Police Service,Metropolitan Police Service,-0.30501500000000004,51.411708,On or near Shopping Area,E01002968,Kingston upon Thames 009C,Bicycle theft,Status update unavailable,,Kingston upon Thames,"51.40305960998677,-0.2952400755735503"
23228,23228,metropolitan-street.csv,108062a2c5320739b145862db7a1c24cfd2290fa4354f08a72d6ccca6f8e4adf,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.107953,51.594677,On or near Parking Area,E01002026,Haringey 016A,Bicycle theft,Investigation complete; no suspect identified,,Haringey,"51.587896490565996,-0.09543112466307277"
23231,23231,metropolitan-street.csv,108062a2c5320739b145862db7a1c24cfd2290fa4354f08a72d6ccca6f8e4adf,2016-04,Metropolitan Police Service,Metropolitan Police Service,-0.107953,51.594677,On or near Parking Area,E01002026,Haringey 016A,Bicycle theft,Status update unavailable,,Haringey,"51.587896490565996,-0.09543112466307277"
224787,224787,avon-and-somerset-street.csv,10b5dc5c6f416e61573987e68c0a80381f4244da80000a31891a7c86a8af98fe,2018-05,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No Location,,,Bicycle theft,Status update unavailable,,,
224828,224828,avon-and-somerset-street.csv,10b5dc5c6f416e61573987e68c0a80381f4244da80000a31891a7c86a8af98fe,2018-05,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No Location,,,Bicycle theft,Status update unavailable,,,
237363,237363,metropolitan-street.csv,115f7e63851126e416c5905e03ba4112ebe6f577b493930669bbc1828f8cb058,2018-06,Metropolitan Police Service,Metropolitan Police Service,-0.01217,51.584451,On or near Church End,E01004410,Waltham Forest 013B,Bicycle theft,Status update unavailable,,Waltham Forest,"51.57843215622508,-0.011205655035685913"
237362,237362,metropolitan-street.csv,115f7e63851126e416c5905e03ba4112ebe6f577b493930669bbc1828f8cb058,2018-06,Metropolitan Police Service,Metropolitan Police Service,-0.01217,51.584451,On or near Church End,E01004410,Waltham Forest 013B,Bicycle theft,Status update unavailable,,Waltham Forest,"51.57843215622508,-0.011205655035685913"
203194,203194,metropolitan-street.csv,119fac3e97cd0789ab665d8cad158aca1bbba36ba4ba91d65a7c28db6a2d1e7e,2018-01,Metropolitan Police Service,Metropolitan Police Service,-0.116189,51.602542,On or near Finsbury Road,E01001971,Haringey 001B,Bicycle theft,Investigation complete; no suspect identified,,Haringey,"51.587896490565996,-0.09543112466307277"
203195,203195,metropolitan-street.csv,119fac3e97cd0789ab665d8cad158aca1bbba36ba4ba91d65a7c28db6a2d1e7e,2018-01,Metropolitan Police Service,Metropolitan Police Service,-0.116189,51.602542,On or near Finsbury Road,E01001971,Haringey 001B,Bicycle theft,Status update unavailable,,Haringey,"51.587896490565996,-0.09543112466307277"
47105,47105,metropolitan-street.csv,11a21a6300aaad5bcb2042dea4685bc4d53778e3c4befbfdd3499c532dc18cd5,2016-07,Metropolitan Police Service,Metropolitan Police Service,0.142765,51.457416,On or near Supermarket,E01000360,Bexley 015A,Bicycle theft,Status update unavailable,,Bexley,"51.46080449469958,0.13941414840989402"
47106,47106,metropolitan-street.csv,11a21a6300aaad5bcb2042dea4685bc4d53778e3c4befbfdd3499c532dc18cd5,2016-07,Metropolitan Police Service,Metropolitan Police Service,0.142765,51.457416,On or near Supermarket,E01000360,Bexley 015A,Bicycle theft,Investigation complete; no suspect identified,,Bexley,"51.46080449469958,0.13941414840989402"
117892,117892,metropolitan-street.csv,11d853e9d0b1bfab32a2e03ec4a053f9b09c1cdfabd1c9cb356766c5e0e7edf1,2017-04,Metropolitan Police Service,Metropolitan Police Service,-0.21325,51.490405,On or near Gliddon Road,E01001910,Hammersmith and Fulham 014B,Bicycle theft,Investigation complete; no suspect identified,,Hammersmith and Fulham,"51.49213691784817,-0.21837536501288657"
117894,117894,metropolitan-street.csv,11d853e9d0b1bfab32a2e03ec4a053f9b09c1cdfabd1c9cb356766c5e0e7edf1,2017-04,Metropolitan Police Service,Metropolitan Police Service,-0.21325,51.490405,On or near Gliddon Road,E01001910,Hammersmith and Fulham 014B,Bicycle theft,Status update unavailable,,Hammersmith and Fulham,"51.49213691784817,-0.21837536501288657"
